Document,Sentence_ID,Sentence_Text,Context_Snippet,Bias_Risk_Score,Bias_Types,Word_Count,Evidence_Count,Reasoning_Count,Prosecution_Mentions,Defence_Mentions,Contradiction_Count,Certainty_Count,Subjective_Count,Certainty_Support_Ratio,Statement_Nature,Contextual_Imbalance
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,135,"He denied the suggestion that his family
had cordial relations with the local ex-MLA Sh.","He further
deposed that he reached the hospital along with his brother Suhail and that his
brother Suhail got the deceased admitted. | He denied the suggestion that his family
had cordial relations with the local ex-MLA Sh. | Shoaib Iqbal or that he had tutored
them to falsely implicate the accused persons.",0,None,15,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,136,"Shoaib Iqbal or that he had tutored
them to falsely implicate the accused persons.","He denied the suggestion that his family
had cordial relations with the local ex-MLA Sh. | Shoaib Iqbal or that he had tutored
them to falsely implicate the accused persons. | He further deposed that his statement
was first recorded at about 6:30 a.m. on 06.04.2015 at PP Turkman Gate.",0,None,14,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,137,"He further deposed that his statement
was first recorded at about 6:30 a.m. on 06.04.2015 at PP Turkman Gate.","Shoaib Iqbal or that he had tutored
them to falsely implicate the accused persons. | He further deposed that his statement
was first recorded at about 6:30 a.m. on 06.04.2015 at PP Turkman Gate. | He denied
the suggestion that he did not know the accused persons prior to the date of the
incident and had named them at the instance of Shoaib Iqbal and the then SHO Anil
Sharma of PS Chandni Mahal.",0,None,19,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.67
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,138,"He denied
the suggestion that he did not know the accused persons prior to the date of the
incident and had named them at the instance of Shoaib Iqbal and the then SHO Anil
Sharma of PS Chandni Mahal.","He further deposed that his statement
was first recorded at about 6:30 a.m. on 06.04.2015 at PP Turkman Gate. | He denied
the suggestion that he did not know the accused persons prior to the date of the
incident and had named them at the instance of Shoaib Iqbal and the then SHO Anil
Sharma of PS Chandni Mahal. | He also denied the suggestion that none of them,
including himself, Fahad, Kaif, or Suhail, had witnessed any quarrel involving
Shahnawaz on 05.04.2015.""",0,None,39,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,139,"He also denied the suggestion that none of them,
including himself, Fahad, Kaif, or Suhail, had witnessed any quarrel involving
Shahnawaz on 05.04.2015.""","He denied
the suggestion that he did not know the accused persons prior to the date of the
incident and had named them at the instance of Shoaib Iqbal and the then SHO Anil
Sharma of PS Chandni Mahal. | He also denied the suggestion that none of them,
including himself, Fahad, Kaif, or Suhail, had witnessed any quarrel involving
Shahnawaz on 05.04.2015."" | In their statements recorded under Section 313 Cr.P.C., the accused persons denied all the
charges against them.",0,None,24,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.67
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,140,"In their statements recorded under Section 313 Cr.P.C., the accused persons denied all the
charges against them.","He also denied the suggestion that none of them,
including himself, Fahad, Kaif, or Suhail, had witnessed any quarrel involving
Shahnawaz on 05.04.2015."" | In their statements recorded under Section 313 Cr.P.C., the accused persons denied all the
charges against them. | They claimed that they were innocent and had been falsely implicated in the
present case.",0,None,17,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,141,"They claimed that they were innocent and had been falsely implicated in the
present case.","In their statements recorded under Section 313 Cr.P.C., the accused persons denied all the
charges against them. | They claimed that they were innocent and had been falsely implicated in the
present case. | Trial Court vide the impugned judgment convicted the accused persons and sentenced
them to life imprisonment.",0,None,15,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.67
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,142,"Trial Court vide the impugned judgment convicted the accused persons and sentenced
them to life imprisonment.","They claimed that they were innocent and had been falsely implicated in the
present case. | Trial Court vide the impugned judgment convicted the accused persons and sentenced
them to life imprisonment. | The relevant paragraph is re-produced hereinbelow:
""122.",0,None,16,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,143,"The relevant paragraph is re-produced hereinbelow:
""122.","Trial Court vide the impugned judgment convicted the accused persons and sentenced
them to life imprisonment. | The relevant paragraph is re-produced hereinbelow:
""122. | Since accused Aminuddin @ Aminuddin Pahalwan exhorted other accused
persons to kill deceased Shahnawaz and the other accused persons assaulted the
deceased in pursuance of the said exhortation, as all the accused persons shared
common intention, the prosecution has successfully proved that the accused persons
intended to kill deceased Shahnawaz who was killed by the accused persons and
hence the case of the prosecution squarely falls within the purview of clause firstly of
Section 300 IPC.",0,None,8,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,144,"Since accused Aminuddin @ Aminuddin Pahalwan exhorted other accused
persons to kill deceased Shahnawaz and the other accused persons assaulted the
deceased in pursuance of the said exhortation, as all the accused persons shared
common intention, the prosecution has successfully proved that the accused persons
intended to kill deceased Shahnawaz who was killed by the accused persons and
hence the case of the prosecution squarely falls within the purview of clause firstly of
Section 300 IPC.","The relevant paragraph is re-produced hereinbelow:
""122. | Since accused Aminuddin @ Aminuddin Pahalwan exhorted other accused
persons to kill deceased Shahnawaz and the other accused persons assaulted the
deceased in pursuance of the said exhortation, as all the accused persons shared
common intention, the prosecution has successfully proved that the accused persons
intended to kill deceased Shahnawaz who was killed by the accused persons and
hence the case of the prosecution squarely falls within the purview of clause firstly of
Section 300 IPC. | Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and shock consequent upon blunt force trauma to the head and trunk respectively
and brain damage, shock and liver laceration were individually and collectively
sufficient to cause death in the ordinary course of nature, the case of the prosecution
also falls within the purview of clause thirdly of Section 300 IPC.",2,Unsupported Conclusion / Assertion,75,0,0,2,6,0,1,0,1.0,Unsupported Conclusion,0.18
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,145,"Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and shock consequent upon blunt force trauma to the head and trunk respectively
and brain damage, shock and liver laceration were individually and collectively
sufficient to cause death in the ordinary course of nature, the case of the prosecution
also falls within the purview of clause thirdly of Section 300 IPC.","Since accused Aminuddin @ Aminuddin Pahalwan exhorted other accused
persons to kill deceased Shahnawaz and the other accused persons assaulted the
deceased in pursuance of the said exhortation, as all the accused persons shared
common intention, the prosecution has successfully proved that the accused persons
intended to kill deceased Shahnawaz who was killed by the accused persons and
hence the case of the prosecution squarely falls within the purview of clause firstly of
Section 300 IPC. | Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and shock consequent upon blunt force trauma to the head and trunk respectively
and brain damage, shock and liver laceration were individually and collectively
sufficient to cause death in the ordinary course of nature, the case of the prosecution
also falls within the purview of clause thirdly of Section 300 IPC. | Thus, the
prosecution has successfully proved the ingredients of offence punishable under
Section 302/34 IPC against accused persons namely Aminuddin @ Aminuddin
Pahalwan (since deceased), Mohd.",0,None,63,0,0,2,0,0,0,0,0.0,Argument Tracking,0.15
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,146,"Thus, the
prosecution has successfully proved the ingredients of offence punishable under
Section 302/34 IPC against accused persons namely Aminuddin @ Aminuddin
Pahalwan (since deceased), Mohd.","Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and shock consequent upon blunt force trauma to the head and trunk respectively
and brain damage, shock and liver laceration were individually and collectively
sufficient to cause death in the ordinary course of nature, the case of the prosecution
also falls within the purview of clause thirdly of Section 300 IPC. | Thus, the
prosecution has successfully proved the ingredients of offence punishable under
Section 302/34 IPC against accused persons namely Aminuddin @ Aminuddin
Pahalwan (since deceased), Mohd. | Waseem @ Bhura, Mohd.",2,Unsupported Conclusion / Assertion,25,0,0,1,1,0,1,0,1.0,Unsupported Conclusion,0.4
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,147,"Waseem @ Bhura, Mohd.","Thus, the
prosecution has successfully proved the ingredients of offence punishable under
Section 302/34 IPC against accused persons namely Aminuddin @ Aminuddin
Pahalwan (since deceased), Mohd. | Waseem @ Bhura, Mohd. | Atif
Malik @ Lala, Saleemuddin @ Salim, beyond reasonable doubt.",0,None,3,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,148,"Atif
Malik @ Lala, Saleemuddin @ Salim, beyond reasonable doubt.","Waseem @ Bhura, Mohd. | Atif
Malik @ Lala, Saleemuddin @ Salim, beyond reasonable doubt. | Accordingly, accused persons namely Mohd.",0,None,8,0,1,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,149,"Accordingly, accused persons namely Mohd.","Atif
Malik @ Lala, Saleemuddin @ Salim, beyond reasonable doubt. | Accordingly, accused persons namely Mohd. | Waseem @ Bhura, Mohd.",0,None,5,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,150,"Waseem @ Bhura, Mohd.","Accordingly, accused persons namely Mohd. | Waseem @ Bhura, Mohd. | Atif Malik @ Lala, Saleemuddin @ Salim are hereby convicted for the offence
punishable under Sec.",0,None,3,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,151,"Atif Malik @ Lala, Saleemuddin @ Salim are hereby convicted for the offence
punishable under Sec.","Waseem @ Bhura, Mohd. | Atif Malik @ Lala, Saleemuddin @ Salim are hereby convicted for the offence
punishable under Sec. | As can be seen from the above, the ld.",0,None,14,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,152,"As can be seen from the above, the ld.","Atif Malik @ Lala, Saleemuddin @ Salim are hereby convicted for the offence
punishable under Sec. | As can be seen from the above, the ld. | Trial Court has held the Appellants are guilty under
Section 302/34 IPC and has convicted them accordingly.",0,None,9,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,153,"Trial Court has held the Appellants are guilty under
Section 302/34 IPC and has convicted them accordingly.","As can be seen from the above, the ld. | Trial Court has held the Appellants are guilty under
Section 302/34 IPC and has convicted them accordingly. | In terms of the impugned order on
sentence, the Appellants were directed to undergo imprisonment for life.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,154,"In terms of the impugned order on
sentence, the Appellants were directed to undergo imprisonment for life.","Trial Court has held the Appellants are guilty under
Section 302/34 IPC and has convicted them accordingly. | In terms of the impugned order on
sentence, the Appellants were directed to undergo imprisonment for life. | The impugned order on
sentence reads as under:
""17.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,155,"The impugned order on
sentence reads as under:
""17.","In terms of the impugned order on
sentence, the Appellants were directed to undergo imprisonment for life. | The impugned order on
sentence reads as under:
""17. | This court is of the considered opinion that family members of deceased
Shahnawaz have suffered mental trauma, inconvenience, hardship, disappointment
and frustration and an adequate compensation needs to be granted to them.",0,None,10,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,156,"This court is of the considered opinion that family members of deceased
Shahnawaz have suffered mental trauma, inconvenience, hardship, disappointment
and frustration and an adequate compensation needs to be granted to them.","The impugned order on
sentence reads as under:
""17. | This court is of the considered opinion that family members of deceased
Shahnawaz have suffered mental trauma, inconvenience, hardship, disappointment
and frustration and an adequate compensation needs to be granted to them. | The
convicts do not have the capacity to pay compensation to the legal heirs
ofcircumstances.",0,None,32,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,157,"The
convicts do not have the capacity to pay compensation to the legal heirs
ofcircumstances.","This court is of the considered opinion that family members of deceased
Shahnawaz have suffered mental trauma, inconvenience, hardship, disappointment
and frustration and an adequate compensation needs to be granted to them. | The
convicts do not have the capacity to pay compensation to the legal heirs
ofcircumstances. | It has also been further held that death sentence should not be
awarded except in rarest of rare cases when the alternative option is available.",0,None,15,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,158,"It has also been further held that death sentence should not be
awarded except in rarest of rare cases when the alternative option is available.","The
convicts do not have the capacity to pay compensation to the legal heirs
ofcircumstances. | It has also been further held that death sentence should not be
awarded except in rarest of rare cases when the alternative option is available. | Arguments and the rival contentions on behalf of all the convicts and State have
been considered thoroughly.",0,None,25,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,159,"Arguments and the rival contentions on behalf of all the convicts and State have
been considered thoroughly.","It has also been further held that death sentence should not be
awarded except in rarest of rare cases when the alternative option is available. | Arguments and the rival contentions on behalf of all the convicts and State have
been considered thoroughly. | In the present case the aggravating circumstances have
outweighed the mitigating circumstances but still the present case does not fall
within the purview of rarest of rare doctrine.",0,None,17,0,0,1,0,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,160,"In the present case the aggravating circumstances have
outweighed the mitigating circumstances but still the present case does not fall
within the purview of rarest of rare doctrine.","Arguments and the rival contentions on behalf of all the convicts and State have
been considered thoroughly. | In the present case the aggravating circumstances have
outweighed the mitigating circumstances but still the present case does not fall
within the purview of rarest of rare doctrine. | In view of facts and circumstances of the case, submissions of the Ld.",0,None,28,0,0,0,0,1,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,161,"In view of facts and circumstances of the case, submissions of the Ld.","In the present case the aggravating circumstances have
outweighed the mitigating circumstances but still the present case does not fall
within the purview of rarest of rare doctrine. | In view of facts and circumstances of the case, submissions of the Ld. | Defence
counsels for the convicts and Ld.",0,None,13,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,162,"Defence
counsels for the convicts and Ld.","In view of facts and circumstances of the case, submissions of the Ld. | Defence
counsels for the convicts and Ld. | PP for the State, convicts namely Mohd.",0,None,7,0,0,0,1,0,0,0,0.0,Argument Tracking,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,163,"PP for the State, convicts namely Mohd.","Defence
counsels for the convicts and Ld. | PP for the State, convicts namely Mohd. | Waseem @ Bhura, Mohd.",0,None,7,0,0,1,0,0,0,0,0.0,Argument Tracking,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,164,"Waseem @ Bhura, Mohd.","PP for the State, convicts namely Mohd. | Waseem @ Bhura, Mohd. | Atif Malik @ Lala & Saleemuddin @ Salim
are hereby sentenced to undergo imprisonment for life with fine of Rs.",0,None,3,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,165,"Atif Malik @ Lala & Saleemuddin @ Salim
are hereby sentenced to undergo imprisonment for life with fine of Rs.","Waseem @ Bhura, Mohd. | Atif Malik @ Lala & Saleemuddin @ Salim
are hereby sentenced to undergo imprisonment for life with fine of Rs. | 5,000/- (each)
for the offence punishable under Section 302/34 IPC for commission of murder of
deceased Shahnawaz.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,166,"5,000/- (each)
for the offence punishable under Section 302/34 IPC for commission of murder of
deceased Shahnawaz.","Atif Malik @ Lala & Saleemuddin @ Salim
are hereby sentenced to undergo imprisonment for life with fine of Rs. | 5,000/- (each)
for the offence punishable under Section 302/34 IPC for commission of murder of
deceased Shahnawaz. | In case of default to pay fine, the convicts shall undergo simple
imprisonment of two months.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,167,"In case of default to pay fine, the convicts shall undergo simple
imprisonment of two months.","5,000/- (each)
for the offence punishable under Section 302/34 IPC for commission of murder of
deceased Shahnawaz. | In case of default to pay fine, the convicts shall undergo simple
imprisonment of two months. | Benefit of Section 428 Cr.P.C.",0,None,16,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,168,Benefit of Section 428 Cr.P.C.,"In case of default to pay fine, the convicts shall undergo simple
imprisonment of two months. | Benefit of Section 428 Cr.P.C. | shall be given to all the convicts for the period
already undergone by them during the trial.",0,None,5,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,169,"shall be given to all the convicts for the period
already undergone by them during the trial.","Benefit of Section 428 Cr.P.C. | shall be given to all the convicts for the period
already undergone by them during the trial. | Grant of compensation is an important component of the order on sentence.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,170,Grant of compensation is an important component of the order on sentence.,"shall be given to all the convicts for the period
already undergone by them during the trial. | Grant of compensation is an important component of the order on sentence. | As
per Section 2(wa) of Cr.P.C., victim means a person who has suffered any loss or
injury caused by the reason deceased Shahnawaz.",0,None,12,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,171,"As
per Section 2(wa) of Cr.P.C., victim means a person who has suffered any loss or
injury caused by the reason deceased Shahnawaz.","Grant of compensation is an important component of the order on sentence. | As
per Section 2(wa) of Cr.P.C., victim means a person who has suffered any loss or
injury caused by the reason deceased Shahnawaz. | Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and circumstances of the case and submissions made, let the present case be sent to
Ld.",0,None,24,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,172,"Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and circumstances of the case and submissions made, let the present case be sent to
Ld.","As
per Section 2(wa) of Cr.P.C., victim means a person who has suffered any loss or
injury caused by the reason deceased Shahnawaz. | Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and circumstances of the case and submissions made, let the present case be sent to
Ld. | Secretary, DLSA, Central District, THC, Delhi for determination and award of
adequate compensation to the legal heirs of deceased Shahnawaz under Sec.",0,None,28,0,0,1,0,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,173,"Secretary, DLSA, Central District, THC, Delhi for determination and award of
adequate compensation to the legal heirs of deceased Shahnawaz under Sec.","Shadab vs The State Of Nct Of Delhi on 9 February, 2026
and circumstances of the case and submissions made, let the present case be sent to
Ld. | Secretary, DLSA, Central District, THC, Delhi for determination and award of
adequate compensation to the legal heirs of deceased Shahnawaz under Sec. | The appeals against the impugned judgment were filed on behalf of the Appellants, and on 14th
October, 2025, the appeals were admitted.",0,None,22,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,174,"The appeals against the impugned judgment were filed on behalf of the Appellants, and on 14th
October, 2025, the appeals were admitted.","Secretary, DLSA, Central District, THC, Delhi for determination and award of
adequate compensation to the legal heirs of deceased Shahnawaz under Sec. | The appeals against the impugned judgment were filed on behalf of the Appellants, and on 14th
October, 2025, the appeals were admitted. | Vide order dated 19th December, 2025 the Predecessor
Bench had granted interim suspension of sentence from 01st January, 2026 to 31st January, 2026,
in CRL.A.",0,None,22,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,175,"Vide order dated 19th December, 2025 the Predecessor
Bench had granted interim suspension of sentence from 01st January, 2026 to 31st January, 2026,
in CRL.A.","The appeals against the impugned judgment were filed on behalf of the Appellants, and on 14th
October, 2025, the appeals were admitted. | Vide order dated 19th December, 2025 the Predecessor
Bench had granted interim suspension of sentence from 01st January, 2026 to 31st January, 2026,
in CRL.A. | 1427/2025, on account of advance stage of pregnancy of the wife of the concerned
accused.",0,None,25,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,176,"1427/2025, on account of advance stage of pregnancy of the wife of the concerned
accused.","Vide order dated 19th December, 2025 the Predecessor
Bench had granted interim suspension of sentence from 01st January, 2026 to 31st January, 2026,
in CRL.A. | 1427/2025, on account of advance stage of pregnancy of the wife of the concerned
accused. | The relevant portion of order dated 19th December, 2025 is reproduced hereinbelow:
""7.Keeping in mind the overall facts and circumstances, particularly the advanced
stage of pregnancy of the appellant's wife and the absence of immediate family
support, and considering the present application on humanitarian grounds, the
appellant is granted interim suspension of sentence from 01.01.2026 to 31.01.2026,
on his furnishing a personal bond in the sum of (cid:128)25,000/-, with one surety of the like
amount, one of whom shall be a close family member of the appellant, to the
satisfaction of the learned Trial Court/CMM/Duty Magistrate, subject to the
following conditions:-
(i) Appellant shall surrender his passport, if any, before the learned Trial Court.",1,Selective Evidence Focus,15,0,0,0,1,0,0,0,0.0,Argument Tracking,0.8
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,177,"The relevant portion of order dated 19th December, 2025 is reproduced hereinbelow:
""7.Keeping in mind the overall facts and circumstances, particularly the advanced
stage of pregnancy of the appellant's wife and the absence of immediate family
support, and considering the present application on humanitarian grounds, the
appellant is granted interim suspension of sentence from 01.01.2026 to 31.01.2026,
on his furnishing a personal bond in the sum of (cid:128)25,000/-, with one surety of the like
amount, one of whom shall be a close family member of the appellant, to the
satisfaction of the learned Trial Court/CMM/Duty Magistrate, subject to the
following conditions:-
(i) Appellant shall surrender his passport, if any, before the learned Trial Court.","1427/2025, on account of advance stage of pregnancy of the wife of the concerned
accused. | The relevant portion of order dated 19th December, 2025 is reproduced hereinbelow:
""7.Keeping in mind the overall facts and circumstances, particularly the advanced
stage of pregnancy of the appellant's wife and the absence of immediate family
support, and considering the present application on humanitarian grounds, the
appellant is granted interim suspension of sentence from 01.01.2026 to 31.01.2026,
on his furnishing a personal bond in the sum of (cid:128)25,000/-, with one surety of the like
amount, one of whom shall be a close family member of the appellant, to the
satisfaction of the learned Trial Court/CMM/Duty Magistrate, subject to the
following conditions:-
(i) Appellant shall surrender his passport, if any, before the learned Trial Court. | In
case he does not possess a passport, he shall so state before the learned Trial Court by
way of an affidavit.",0,None,99,0,0,0,3,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,178,"In
case he does not possess a passport, he shall so state before the learned Trial Court by
way of an affidavit.","The relevant portion of order dated 19th December, 2025 is reproduced hereinbelow:
""7.Keeping in mind the overall facts and circumstances, particularly the advanced
stage of pregnancy of the appellant's wife and the absence of immediate family
support, and considering the present application on humanitarian grounds, the
appellant is granted interim suspension of sentence from 01.01.2026 to 31.01.2026,
on his furnishing a personal bond in the sum of (cid:128)25,000/-, with one surety of the like
amount, one of whom shall be a close family member of the appellant, to the
satisfaction of the learned Trial Court/CMM/Duty Magistrate, subject to the
following conditions:-
(i) Appellant shall surrender his passport, if any, before the learned Trial Court. | In
case he does not possess a passport, he shall so state before the learned Trial Court by
way of an affidavit. | (ii) Appellant shall provide his residential address, contact details and mobile
numbers to the learned Trial Court.",0,None,22,0,0,1,0,0,0,0,0.0,Argument Tracking,0.5
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,179,"(ii) Appellant shall provide his residential address, contact details and mobile
numbers to the learned Trial Court.","In
case he does not possess a passport, he shall so state before the learned Trial Court by
way of an affidavit. | (ii) Appellant shall provide his residential address, contact details and mobile
numbers to the learned Trial Court. | (iii) Appellant shall not indulge in any criminal activity and shall no communicate
with or come in contact with victim or her family, directly or indirectly.",0,None,17,0,0,0,1,0,0,0,0.0,Argument Tracking,0.25
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,180,"(iii) Appellant shall not indulge in any criminal activity and shall no communicate
with or come in contact with victim or her family, directly or indirectly.","(ii) Appellant shall provide his residential address, contact details and mobile
numbers to the learned Trial Court. | (iii) Appellant shall not indulge in any criminal activity and shall no communicate
with or come in contact with victim or her family, directly or indirectly. | (iv) Appellant shall also, along with bonds, file an affidavit stating about his clean
antecedents and no involvement in any other criminal case.",1,Selective Evidence Focus,26,0,0,0,1,0,0,0,0.0,Argument Tracking,0.75
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,181,"(iv) Appellant shall also, along with bonds, file an affidavit stating about his clean
antecedents and no involvement in any other criminal case.","(iii) Appellant shall not indulge in any criminal activity and shall no communicate
with or come in contact with victim or her family, directly or indirectly. | (iv) Appellant shall also, along with bonds, file an affidavit stating about his clean
antecedents and no involvement in any other criminal case. | The appellant shall surrender in jail on 31.01.2026 by 5.00 PM.",1,Selective Evidence Focus,23,0,0,0,1,0,0,0,0.0,Argument Tracking,0.75
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,182,The appellant shall surrender in jail on 31.01.2026 by 5.00 PM.,"(iv) Appellant shall also, along with bonds, file an affidavit stating about his clean
antecedents and no involvement in any other criminal case. | The appellant shall surrender in jail on 31.01.2026 by 5.00 PM. | The present application, accordingly, stands disposed of.",0,None,11,0,0,0,1,0,0,0,0.0,Argument Tracking,0.67
Mohd_Shadab_vs_The_State_Of_Nct_Of_Delhi_on_9_February_2026 (1).PDF,183,"The present application, accordingly, stands disposed of.","The appellant shall surrender in jail on 31.01.2026 by 5.00 PM. | The present application, accordingly, stands disposed of. | A copy of this Order be immediately sent to the learned Trial Court and Jail Superintendent for
information and necessary compliance.""",0,None,7,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
